author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
ПИК;developer;https://www.cian.ru/sale/flat/278976675/;Москва;sale;flat;4;28;1;40.5;275700;11165850;Щукино;Волоколамское шоссе;Стрешнево;Волоколамское 24
Космополис;real_estate_agent;https://www.cian.ru/sale/flat/284312565/;Москва;sale;flat;12;12;1;34.9;319484;11150000;Щукино;Народного Ополчения;Октябрьское поле;
ПИК;developer;https://www.cian.ru/sale/flat/281896280/;Москва;sale;flat;14;33;1;40.3;275520;11103456;Южное Бутово;Поляны;Улица Скобелевская;Столичные поляны
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/273124002/;Москва;sale;flat;8;23;1;42.0;265476;11150000;Южное Бутово;Старокрымская;Улица Скобелевская;Эталон-Сити
ID 253893;unknown;https://www.cian.ru/sale/flat/284841253/;Москва;sale;flat;11;17;1;38.7;286821;11100000;Восточное Дегунино;800-летия Москвы;Бескудниково;
Наталия Алексеева;realtor;https://www.cian.ru/sale/flat/285101215/;Москва;sale;flat;12;14;1;39.0;287179;11200000;Братеево;Ключевая;Алма-Атинская;
Realty Point - Точка недвижимости;real_estate_agent;https://www.cian.ru/sale/flat/284801372/;Москва;sale;flat;6;24;1;41.6;269230;11200000;Марьино;Донецкая;Курьяново;Домашний
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/273728681/;Москва;sale;flat;5;22;1;36.1;311634;11250000;Орехово-Борисово Северное;Борисовский проезд;Шипиловская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/283861268/;Москва;sale;flat;2;11;1;42.8;262616;11240000;;;Рассказовка;
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/283819452/;Москва;sale;flat;8;12;1;40.0;280625;11225000;;;Прокшино;
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/283757871/;Москва;sale;flat;13;17;1;38.2;293193;11200000;Обручевский;Академика Челомея;;
ID 36478356;realtor;https://www.cian.ru/sale/flat/284183778/;Москва;sale;flat;8;12;1;39.0;287179;11200000;Бибирево;Плещеева;Бибирево;
ПИК;developer;https://www.cian.ru/sale/flat/284074474/;Москва;sale;flat;2;33;1;32.4;350200;11346480;Головинский;Кронштадтский бульвар;Водный стадион;Кронштадтский 14
ПИК;developer;https://www.cian.ru/sale/flat/270782467/;Москва;sale;flat;2;28;1;45.1;253200;11419320;Щукино;Волоколамское шоссе;Стрешнево;Волоколамское 24
TEKTA GROUP;developer;https://www.cian.ru/sale/flat/284502370/;Москва;sale;flat;13;34;1;30.0;381200;11436000;Обручевский;;Калужская;Эвер ЖК
MR Group;developer;https://www.cian.ru/sale/flat/283383731/;Москва;sale;flat;37;39;1;35.67;318692;11367779;Западное Дегунино;Северный ао;Селигерская;Селигер Сити ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/284974995/;Москва;sale;flat;10;16;1;34.5;327536;11300000;Теплый Стан;Профсоюзная;Теплый Стан;
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/283746463/;Москва;sale;flat;4;17;1;40.0;282500;11300000;Ховрино;Зеленоградская;Ховрино;
КомиссиON ВТБ;real_estate_agent;https://www.cian.ru/sale/flat/283768822/;Москва;sale;flat;17;30;1;31.6;360759;11400000;Ховрино;Беломорская;;Discovery
VSN Realty;real_estate_agent;https://www.cian.ru/sale/flat/283034507/;Москва;sale;flat;14;18;1;30.6;369281;11300000;Щукино;Большой Волоколамский проезд;Стрешнево;Комплекс апартаментов B’aires
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/279803601/;Москва;sale;flat;9;44;1;30.0;383333;11500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/283974879/;Москва;sale;flat;8;18;1;37.5;306933;11510000;;;Саларьево;
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/281386654/;Москва;sale;flat;4;9;1;32.0;359375;11500000;Пресненский;Причальный проезд;Шелепиха;
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/284795580/;Москва;sale;flat;16;23;1;44.2;260180;11500000;Южное Бутово;Старокрымская;Улица Скобелевская;Эталон-Сити
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/283211668/;Москва;sale;flat;8;23;1;43.5;264367;11500000;Южное Бутово;Старокрымская;Улица Скобелевская;Эталон-Сити
ПИК;developer;https://www.cian.ru/sale/flat/280620327/;Москва;sale;flat;11;15;1;39.4;292000;11504800;Южное Медведково;;Медведково;Полярная 25 ЖК
АгентФорт;real_estate_agent;https://www.cian.ru/sale/flat/280593602/;Москва;sale;flat;23;24;1;41.7;275779;11500000;Зюзино;Симферопольский бульвар;Севастопольская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/284037018/;Москва;sale;flat;8;15;1;33.1;347432;11500000;Котловка;Нахимовский проспект;Нахимовский проспект;
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/284054399/;Москва;sale;flat;1;9;1;32.1;358255;11500000;Хорошево-Мневники;Живописная;Карамышевская;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284849031/;Москва;sale;flat;2;17;1;51.2;224609;11500000;Бирюлево Восточное;6-я Радиальная;Царицыно;Царицыно
ID 18179735;realtor;https://www.cian.ru/sale/flat/285059742/;Москва;sale;flat;3;5;1;24.0;479166;11500000;Пресненский;Электрический переулок;Белорусская;
ID 18804207;realtor;https://www.cian.ru/sale/flat/283890715/;Москва;sale;flat;5;5;1;42.0;273809;11500000;;;Прокшино;
ID 7287419;unknown;https://www.cian.ru/sale/flat/282404943/;Москва;sale;flat;15;17;1;28.0;408928;11450000;Раменки;2-й Мосфильмовский переулок;Минская;
ID 90836808;unknown;https://www.cian.ru/sale/flat/273371879/;Москва;sale;flat;7;30;1;37.0;310810;11500000;Южнопортовый;;;Метрополия ЖК
Юлия Новикова;realtor;https://www.cian.ru/sale/flat/281125328/;Москва;sale;flat;2;5;1;30.0;386666;11600000;Беговой;Скаковая;Динамо;
ПИК;developer;https://www.cian.ru/sale/flat/284914944/;Москва;sale;flat;2;33;1;34.2;343400;11744280;Бутырский;к2.8;Бутырская;Руставели 14 ЖК
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/273577696/;Москва;sale;flat;6;12;1;35.0;332857;11650000;Преображенское;Просторная;Преображенская площадь;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/271820668/;Москва;sale;flat;3;5;1;30.4;384868;11700000;Даниловский;Татищева;Тульская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/271437434/;Москва;sale;flat;8;24;1;30.0;390000;11700000;Марьино;Донецкая;Марьино;Домашний
ПИК;developer;https://www.cian.ru/sale/flat/280318602/;Москва;sale;flat;17;33;1;36.5;320000;11680000;Нижегородский;Новохохловская;Новохохловская;Новохохловская 15
ПИК;developer;https://www.cian.ru/sale/flat/279592047/;Москва;sale;flat;2;21;1;32.6;359600;11722960;Очаково-Матвеевское;;Аминьевская;Вангарден ЖК
А101;developer;https://www.cian.ru/sale/flat/273049727/;Москва;sale;flat;16;16;1;36.3;321202;11659648;;;Прокшино;
Unique Property;real_estate_agent;https://www.cian.ru/sale/flat/270736403/;Москва;sale;flat;2;14;1;27.2;430147;11700000;Даниловский;;Технопарк;Нагатино Ай-Ленд ЖК
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/280945643/;Москва;sale;flat;1;18;1;38.0;306578;11650000;Ломоносовский;Академика Пилюгина;;
Ла Терра;real_estate_agent;https://www.cian.ru/sale/flat/282830400/;Москва;sale;flat;16;22;1;38.3;304177;11650000;Коньково;Бутлерова;Калужская;
ID 95070516;unknown;https://www.cian.ru/sale/flat/285053914/;Москва;sale;flat;6;8;1;38.0;309210;11750000;;;Улица Горчакова;
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/280658478/;Москва;sale;flat;13;27;1;34.9;340000;11866000;Щукино;Берзарина;Октябрьское поле;Октябрьское поле
ПИК;developer;https://www.cian.ru/sale/flat/275666778/;Москва;sale;flat;12;13;1;36.8;325900;11993120;Покровское-Стрешнево;Волоколамское шоссе;Спартак;Holland park
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/284394677/;Москва;sale;flat;3;5;1;30.0;400000;12000000;Гагаринский;Вавилова;Ленинский проспект;
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/283250379/;Москва;sale;flat;12;17;1;37.0;324324;12000000;Крылатское;Осенний бульвар;Крылатское;
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/285245936/;Москва;sale;flat;1;14;1;38.0;318421;12100000;Ломоносовский;Вавилова;Профсоюзная;
ПИК;developer;https://www.cian.ru/sale/flat/281172571/;Москва;sale;flat;16;34;1;37.75;321600;12140400;Очаково-Матвеевское;к1.5;Аминьевская;Матвеевский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/277397983/;Москва;sale;flat;26;33;1;37.6;319700;12020720;Очаково-Матвеевское;;Аминьевская;Большая Очаковская 2 ЖК
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/282601888/;Москва;sale;flat;12;25;1;36.9;325203;12000000;Люблино;Люблинская;Перерва;Люблинский парк
ID 28047;realtor;https://www.cian.ru/sale/flat/285248852/;Москва;sale;flat;3;3;1;45.0;266666;12000000;Куркино;Родионовская;;
Елена Романова;realtor;https://www.cian.ru/sale/flat/285162467/;Москва;sale;flat;20;45;1;26.0;461538;12000000;Западное Дегунино;Ильменский проезд;Селигерская;Селигер Сити
Монолит Столица;real_estate_agent;https://www.cian.ru/sale/flat/282561109/;Москва;sale;flat;21;33;1;44.21;271431;12000000;Дмитровский;Лобненская;Селигерская;Дмитровский парк
ID 846799;unknown;https://www.cian.ru/sale/flat/285316363/;Москва;sale;flat;6;9;1;40.8;294117;12000000;Басманный;Большая Почтовая;Бауманская;
ID 46995654;unknown;https://www.cian.ru/sale/flat/284149417/;Москва;sale;flat;9;12;1;35.0;342857;12000000;Зюзино;Симферопольский бульвар;Севастопольская;
ПИК;developer;https://www.cian.ru/sale/flat/279681934/;Москва;sale;flat;2;26;1;34.4;354143;12182553;Лефортово;Юго-Восточный ао;Лефортово;Красноказарменная 15 ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/284553955/;Москва;sale;flat;4;12;1;38.7;315245;12200000;Нагатинский затон;Коломенская;Коломенская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/283659957/;Москва;sale;flat;5;17;1;36.7;332425;12200000;Люблино;Цимлянская;Братиславская;Влюблино
ID 7924;realtor;https://www.cian.ru/sale/flat/285036200/;Москва;sale;flat;9;10;1;33.5;364179;12200000;Соколиная гора;5-я Соколиной Горы;Соколиная гора;
Лариса Литвинцева;realtor;https://www.cian.ru/sale/flat/284164331/;Москва;sale;flat;6;21;1;28.0;435714;12200000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;
